ID,Primer nombre,Segundo nombre,Primer apellido,Segundo apellido,Edad,Estatura (cm),Peso (kg),RH,Profesión,N. hijos,Hobby,Deporte,Mes_nro,Sexo,Grupo,Beta,Uniforme,Gamma,Y1,Y2,Y3,Y4,Z
2025_04_2256,Aníbal,Ricardo,Ramos,Salazar,47,175.64,72.9,O+,medicina,2,jardinería,Hockey,12,Masculino,02,1623.8836990616433,1055.5051698502477,,5282.5258492512385,93124.5637636061,57.78427397954995,1693686.963679066,3253048.9239725377
2025_04_2257,Bruno,Julián,Peralta,Morales,51,172.57,78.87,B-,enfermería,2,leer,Ciclismo,4,Masculino,02,2352.659050172649,1715.6764228245333,2026.4944163874334,8583.382114122667,107858.01349507598,180.7750910771886,1252605.512405724,4713900.482459421
2025_04_2258,Yahir,Fernando,Flores,Peralta,63,160.61,52.77,B-,filosofía,0,leer,Escopeta olímpica,11,Masculino,02,1735.7579233112326,2717.2359200184997,2010.2473097925522,13591.179600092499,95032.57776000121,195.6548651850008,750385.8819949005,3485106.0262225578
2025_04_2259,Alonso,Julián,Peña,Arellano,74,169.46,66.43,O-,medicina,3,escribir,Lucha libre,2,Masculino,02,2082.865641905119,,2031.3274391134637,8020.40624348247,102607.13601150629,37.848861818690786,-523824.2073556599,4173750.6900537205
2025_04_2260,César,Ricardo,Silva,Álvarez,41,164.8,76.64,O+,ingeniería civil,4,tocar guitarra,Softbol,3,Masculino,02,1975.961750693424,2674.861823800777,,13379.309119003885,99926.5459363155,53.43266652797165,849566.9645969595,3965301.8105058516
2025_04_2261,Baltasar,Ricardo,Calderón,Rivera,32,166.0,65.14,A+,economía,4,cocinar,Escopeta olímpica,9,Masculino,02,2337.9214382556934,2534.1915836456405,2022.1774210133538,12675.957918228203,107433.75139551447,68.85492964913408,827537.096569336,4688517.834429615
2025_04_2262,,Vicente,Obando,Paredes,79,171.57,78.88,AB+,sociología,0,leer,Parkour,4,Masculino,02,1261.249835571245,1006.8452083310692,2035.778559413691,5039.226041655346,86308.35349383563,130.4553264117274,1553579.135497611,2527537.8971841456
2025_04_2263,Ángel,Gerardo,Trejo,Obando,76,170.03,60.24,AB-,administración de empresas,4,ajedrez,Rafting,5,Masculino,02,1388.5499241048115,,2006.536377107043,5654.761176275899,87977.08979530752,122.53290820342255,973650.473932376,2782753.609385899
2025_04_2264,Tomás,Mauricio,Beltrán,Tovar,61,161.75,65.35,A+,ingeniería civil,2,tocar guitarra,Apnea,4,Masculino,02,,2541.588305394761,2022.7675301935594,12712.941526973806,93892.12994228532,106.74351996896014,1693056.3951551109,3332622.3451748276
2025_04_2265,Froilán,Facundo,Gómez,Campos,79,169.52,79.17,AB-,ciencias de la computación,4,cine,Escalada deportiva,4,Masculino,02,1459.7639399299705,1264.7221993499338,2014.536051218972,6328.610996749669,89641.36033516857,83.10426623369874,98101.66939823705,2925855.490856691
2025_04_2266,Teo,Teo,Jiménez,Carrasco,44,176.26,61.11,B-,enfermería,6,jardinería,Senderismo,9,Masculino,02,1930.2705914028675,586.907584028505,2015.1427467307797,2939.537920142525,99069.69422998073,102.41532608663783,391187.61243194883,3863479.7207258777
2025_04_2267,,Adrián,Díaz,Álvarez,67,168.92,59.84,O-,economía,4,surf,Automovilismo,8,Masculino,02,1975.0601598220303,2715.8641621314223,,13584.320810657111,100062.60446354016,150.57770121451293,614047.6633993016,3963703.6404547174
2025_04_2268,Víctor,Lucas,Herrera,Bustamante,74,168.73,76.72,A+,arquitectura,3,origami,Caza,10,Masculino,02,1247.5679164341345,2786.20428842053,2013.4251188939484,13936.021442102649,85364.11189550115,76.43007535606631,39225.85283538551,2509070.854310372
2025_04_2269,José,Benjamín,González,,41,171.88,66.48,B+,psicología,4,pintar,Surf,5,Masculino,02,,1608.8994224624248,2013.8294860657904,8049.497112312124,85610.55184737028,280.139751951935,685235.2534941807,2526615.22365197
2025_04_2270,Andrés,Aníbal,Herrera,Olivares,40,171.73,55.99,O-,biología,4,jardinería,Lucha libre,2,Masculino,02,1655.968526254052,2001.254075011929,2028.9299002132627,10011.270375059645,93997.26753147892,185.82570393770717,1187778.4746071217,3321947.3228831636
2025_04_2271,Isaac,Bruno,Rivera,Valenzuela,35,167.47,79.73,O-,biología,3,leer,Ajedrez,1,Masculino,02,1579.2456129892537,2775.9974520716246,2008.0201068897175,13884.987260358123,91835.51546647659,107.63016486668569,1836748.943946578,3172375.213238865
2025_04_2272,Patricio,Álvaro,Figueroa,Cardona,34,169.18,74.92,A-,contaduría,3,bailar,Breakdance,1,Masculino,02,1321.6448473300206,1207.5475183208473,2023.5296481801856,6042.7375916042365,87148.78639200598,151.5633766296809,278126.3470925531,2649331.4322516457
2025_04_2273,Hugo,Manuel,Bermúdez,Fuentes,39,171.72,66.44,B+,arquitectura,4,senderismo,Rally,9,Masculino,02,,2265.5771382329604,2015.3834195609988,11332.885691164802,84760.53449080633,249.8288194837022,1577983.7086495766,2440235.0760888015
2025_04_2274,Vicente,Orlando,Molina,Medina,30,174.46,76.51,AB+,ciencias de la computación,4,ajedrez,Hockey,12,Masculino,02,1652.372238594398,2977.6107170059086,2011.679544121953,14893.053585029542,93407.83109554654,88.55130721501453,48894.479845312744,3319636.5307738255
2025_04_2275,Daniel,Ramiro,Blanco,Venegas,71,168.38,78.28,B-,filosofía,3,escribir,Senderismo,4,Masculino,02,1201.3868743375351,2508.7876465325253,2015.089833885068,12548.938232662626,84490.43250330274,142.34834045186182,844503.3301670263,2415321.686907733
2025_04_2276,Raúl,Bruno,Ramírez,Villalobos,43,168.71,75.45,AB+,diseño gráfico,2,leer,Halterofilia,12,Masculino,02,1929.2877628814058,627.7748446015578,2050.95035426534,3143.8742230077887,100124.26588558832,128.558725157645,2760325.991152212,3861718.3999858196
2025_04_2277,Aníbal,Ramiro,Solís,Castro,51,171.09,73.37,AB+,administración de empresas,4,senderismo,Muay thai,3,Masculino,02,1167.429210819335,1446.763641101532,,7238.8182055076595,83990.80243906901,98.83985288718033,-284906.2350703456,2342096.2398441774
2025_04_2278,Benjamín,Gerardo,Acosta,Arellano,42,189.25,60.95,O+,medicina,3,escribir,Senderismo,8,Masculino,02,1319.0027275113137,2893.7697750439625,2022.4854718675476,14473.848875219812,87064.6187062527,286.19860140098837,931702.8022166649,2652478.3038978474
2025_04_2279,Gustavo,Álvaro,Fuentes,,47,167.02,72.28,B-,arquitectura,4,fotografía,Judo,3,Masculino,02,,2720.638824506323,2014.2396223701614,13608.194122531615,96503.98716905585,132.6087146219173,241416.04057087697,3620287.043917633
2025_04_2280,,Camilo,Álvarez,Peralta,79,161.77,65.13,AB-,ingeniería civil,2,programación,Parkour,6,Masculino,02,1176.8597949259342,1614.138428036709,,8075.692140183545,84162.82832352564,105.84024500993189,494344.7177754352,2361794.2819920518
2025_04_2281,Sebastián,Iván,Paredes,Pérez,70,169.13,70.99,B-,periodismo,2,origami,Kitesurf,11,Masculino,02,1413.6267009571066,1534.8057156280265,2014.6683913814861,7679.028578140133,88722.58576058672,138.9082311949061,153575.77043832702,2834931.4304923536
2025_04_2282,,Gaspar,Toledo,Fuentes,63,172.7,50.71,A-,filosofía,0,cine,Kayak,9,Masculino,02,,2339.586785127017,2015.4942072664867,11702.933925635083,81344.72864802065,122.36741039878586,346011.8464645837,2098692.176928239
2025_04_2283,Emiliano,Emilio,Serrano,Cabrera,78,170.58,74.38,AB+,psicología,2,coleccionar figuras,Béisbol,2,Masculino,02,1616.6899596280932,967.9935463728125,2017.5996271360307,4844.967731864062,92871.78800664278,39.486703690672456,238706.16657041377,3238223.886988051
2025_04_2284,Diego,Darío,Valencia,Aguilar,56,169.75,70.87,A-,arquitectura,2,escribir,Muay thai,1,Masculino,02,1118.1858877713921,1282.4741314176142,2010.4056473032513,6417.370657088071,82685.88717452539,116.68684101035278,694514.4118311997,2242788.1461998723
2025_04_2285,Hilario,Aureliano,Bermúdez,Esquivel,58,172.12,90.96,B+,enfermería,2,surf,BMX,8,Masculino,02,1906.8455780565416,2507.0525330051823,2033.4745258785983,12540.262665025912,99151.14733748877,121.87379808643013,1156428.6723017648,3826230.4187781094
2025_04_2286,,Aureliano,Galindo,Delgado,55,169.87,47.36,A+,enfermería,2,ajedrez,BMX,4,Masculino,02,1645.6619443317684,762.0812115805211,2014.9806752903733,3815.4060579026054,93372.65914534655,272.59082122171213,1254478.5480197947,3295138.2947214395
2025_04_2287,Héctor,Valentín,Padilla,Suárez,57,167.84,58.99,A+,educación,2,meditación,E-sports,2,Masculino,02,2150.555263027668,884.8779686917503,,4429.389843458752,103395.81946427248,182.47425602863603,1063830.240445987,4305538.915898794
2025_04_2288,Ulises,Luis,Celis,Alvarado,62,169.63,70.43,O+,psicología,4,programación,Billar,11,Masculino,02,1653.4759196753146,2009.241964531276,2029.0100867431843,10051.20982265638,93949.82099580183,144.14442349941004,839853.344432902,3317002.0491732857
2025_04_2289,Ricardo,Héctor,Villalobos,Tapia,31,172.41,75.49,A+,sociología,3,astronomía,Baloncesto,1,Masculino,02,1687.4148896359682,2845.0244775395563,2018.4369061504644,14230.122387697782,94311.4049772333,77.85064630137899,-786203.393313669,3389058.9016596344
2025_04_2290,Iván,Jaime,Galarza,Ardila,50,164.6,71.65,A+,economía,4,leer,Pesca deportiva,1,Masculino,02,,2191.3814114425522,2034.2809789052164,10961.90705721276,90469.84952837988,287.7026850196246,29737.855610689876,2954102.9231795524
2025_04_2291,Cristóbal,Carlos,Quintero,Ortiz,53,168.47,65.55,O-,filosofía,0,leer,Dominó deportivo,5,Masculino,02,1343.7326915445847,2570.3385560288048,2030.6089328051662,12856.692780144023,87802.92181504668,184.2840390822704,-501712.0007838351,2700321.0758693134
2025_04_2292,Daniel,Tomás,Bustamante,Olivares,34,168.97,69.87,O-,enfermería,4,senderismo,Apnea,9,Masculino,02,1597.6017716845097,2116.2921520473856,2022.6200923392391,10586.460760236929,92640.63820386736,180.05745049725277,-1446137.1491344662,3205789.004129256
2025_04_2293,Mauricio,Yahir,Quintero,Ruiz,44,169.53,67.74,O+,biología,1,jardinería,Windsurf,1,Masculino,02,596.8552115879796,1985.4959062943176,2024.119711160094,9932.479531471588,72670.69556656241,64.3498832842304,-1290793.0809804155,1203641.9027074308
2025_04_2294,Adrián,Iker,Villalobos,Espinosa,38,171.46,71.88,B+,relaciones internacionales,3,origami,Remo,5,Masculino,02,1912.0263172303187,2945.987931137435,,14734.939655687176,98735.35554067125,156.66248652615286,652129.4354362868,3838786.5741163245
2025_04_2295,Nicolás,Yerson,Morales,,43,174.14,74.77,O+,economía,4,fotografía,Kayak,1,Masculino,02,1180.7067545040977,2164.1401884345655,2036.800765935301,10825.700942172827,84728.15806814097,85.93376712564157,1711051.5442247451,2372238.209950368
2025_04_2296,Teo,Lorenzo,Ojeda,Rivera,50,173.57,63.84,O+,ciencias de la computación,5,ajedrez,Parkour,3,Masculino,02,2225.524852772707,1612.1204385885453,2011.5728054564331,8065.602192942726,104867.68121914714,46.966766124009595,42304.729855325306,4459114.307738357
2025_04_2297,,Adrián,Esquivel,Ramírez,74,177.4,70.37,A+,diseño gráfico,0,meditación,Surf,8,Masculino,02,1881.8866844498486,915.1954639486289,2016.3890084513307,4580.977319743144,98139.4039425369,81.66672927011989,1140556.3246572632,3768353.3462194405
2025_04_2298,,Julio,Reyes,Serrano,67,162.67,61.2,A+,química,3,surf,Ultramaratón,10,Masculino,02,2275.2582229384852,,,5968.065784466944,106038.0434608935,333.2234169318135,712848.9005685272,4556483.511661438
2025_04_2299,Fernando,Octavio,López,,62,170.8,85.22,B-,filosofía,2,bailar,Pelota vasca,8,Masculino,02,1562.288753238718,,2008.7412913025776,13097.002926628593,91518.01380385169,149.79410736390537,2300606.501766821,3137673.5094040646
2025_04_2300,Patricio,Lorenzo,Luna,Arango,58,177.9,72.73,AB+,filosofía,0,escribir,Breakdance,12,Masculino,02,1094.4707421429744,820.547113187683,2036.626436140663,4107.735565938415,82998.20792707938,145.83632377403137,324876.5373310982,2193048.2198518873
2025_04_2301,Héctor,Benjamín,Herrera,Rincón,56,171.85,73.44,O+,sociología,5,astronomía,Bolos,3,Masculino,02,,2591.555735881042,2024.123948359529,12962.77867940521,92890.07938789275,193.5413570288126,82563.34952186124,3228597.8723900933
2025_04_2302,Teo,Leonardo,Vega,Fuentes,72,171.64,71.24,AB-,ingeniería mecánica,1,cocinar,Snorkel,9,Masculino,02,2581.656775982271,,2009.702658527519,7988.463975400597,111934.21527547098,112.97741023474788,-885913.6971577057,5171301.015939943
2025_04_2303,Lorenzo,Octavio,Arango,Espinosa,60,173.14,83.23,O+,ingeniería mecánica,0,dibujo,Softbol,11,Masculino,02,1981.474783222196,778.7994611714,2027.6423575748795,3898.9973058570004,100468.76639169031,166.97580622695463,1361001.7560091233,3966847.563750249
2025_04_2304,Sebastián,Martín,Arellano,,50,167.56,58.47,O+,psicología,3,ajedrez,Snorkel,1,Masculino,02,855.4301367959351,820.3683544370198,2006.35407852005,4106.841772185099,77309.2250915202,83.71771109757876,-923030.9468056723,1714966.1153640554
2025_04_2305,Fernando,Jaime,Lozano,Jiménez,41,179.32,72.12,O+,ciencias de la computación,2,origami,Surf,6,Masculino,02,1987.1069527187067,2161.174274099648,2018.4230841906528,10810.87137049824,100304.83158009371,176.91505921343412,218215.15560811042,3985023.776807911
2025_04_2306,Bruno,Ángel,Rosales,Valenzuela,39,168.46,58.36,AB+,educación,4,jardinería,Voleibol,9,Masculino,02,1720.2677107734692,2477.9328954893545,2023.0913850260163,12394.664477446771,95108.09576624987,164.9462768221925,2113552.1317306436,3452929.086024385
2025_04_2307,Samuel,Darío,Valenzuela,Delgado,76,170.98,72.72,AB+,psicología,4,cine,Voleibol,7,Masculino,02,1924.008280406618,,2020.4976324305787,4116.783612804328,99105.09458104972,48.50750483949775,-956572.9826770835,3852132.3444260405
2025_04_2308,Aureliano,Felipe,Solís,Cruz,43,172.17,72.87,O+,historia,3,senderismo,Tenis,12,Masculino,02,2447.636357113548,1296.9836452218012,2024.8699844000416,6489.918226109006,109708.82667427222,302.5735961658863,371562.5371337471,4901761.632453205
2025_04_2309,Samuel,Benjamín,Valenzuela,Navarro,42,176.57,54.35,A+,medicina,4,surf,Golf,6,Masculino,02,1991.1048157411471,833.714885112726,2017.0485193851523,4173.57442556363,100343.55189637751,243.70532150887433,159575.27734525112,3986382.205907858
2025_04_2310,Franco,Daniel,López,Ibarra,77,177.56,74.44,AB+,periodismo,2,escribir,Automovilismo,6,Masculino,02,2520.5739737888193,,2023.8751981764592,14745.50057318207,111137.73542107016,91.39180752907008,413763.12115634046,5055892.448150821
2025_04_2311,Cristóbal,Alonso,Aguilar,Lozano,73,165.64,69.03,O-,periodismo,6,meditación,Bolos,2,Masculino,02,1831.5091302160642,1258.9542651452507,2020.7489673045714,6299.771325726253,97262.65162345843,210.50166807266703,998383.1415120112,3669317.0317578544
2025_04_2312,Ezequiel,Roberto,Rojas,Venegas,30,178.11,69.84,AB+,historia,0,escribir,Pentatlón,12,Masculino,02,1905.9316193417183,2749.1952440409577,2023.4707858844388,13750.97622020479,98832.75596336753,113.87638923440285,1024890.2569829968,3825613.2149036415
2025_04_2313,,Mariano,Delgado,Benítez,56,172.0,72.53,B+,psicología,6,programación,Capoeira,4,Masculino,02,,1224.7401702573388,2021.7098476295337,6128.700851286694,100412.40053023415,154.13570719322394,-757975.1579106372,3981238.2109860997
2025_04_2314,Elías,Nicolás,Tapia,Gómez,51,163.62,75.79,A+,arquitectura,0,yoga,BMX,2,Masculino,02,1690.2730397456362,1740.0212353311722,2025.9537215426094,8705.106176655861,94594.072441191,128.84711902292173,268327.09232187364,3389250.1856679283
2025_04_2315,Mateo,Leonardo,Rodríguez,Ladino,33,166.24,70.98,O-,historia,4,astronomía,Apnea,3,Masculino,02,1718.754141476524,2179.3560831876357,2044.9568679717336,10901.780415938178,95733.78886868249,121.99950694564482,662357.6168811574,3448409.0633689864
2025_04_2316,Manuel,Héctor,Ortiz,Ramos,36,165.6,67.71,A+,medicina,2,coleccionar figuras,Windsurf,1,Masculino,02,1174.8110072668896,858.0578330952042,2018.3188551214985,4295.289165476021,84055.78579898275,46.328362649725946,-1366262.7318741586,2353916.303699255
2025_04_2317,Mateo,Baltasar,Aguilar,Vásquez,41,166.37,74.11,B-,administración de empresas,1,programación,Dominó deportivo,7,Masculino,02,1573.6452504463534,2259.4861714484123,2019.7209495833413,11302.430857242061,92074.5334964273,170.25919219567572,-601316.9382276972,3158591.9317499488
2025_04_2318,Hugo,Diego,Rivera,Rojas,58,165.52,71.21,AB-,economía,2,programación,Taekwondo,9,Masculino,02,1460.6898554425763,2580.4960166136198,2015.9564820476294,12907.480083068098,89702.4915702804,122.85020325947328,38435.347432575334,2934286.1909682206
2025_04_2319,Alejandro,Froilán,Suárez,Ladino,48,175.3,72.31,A+,periodismo,6,astronomía,Voleibol,8,Masculino,02,1841.1751682830716,2018.6740463678816,2029.3835877278157,10098.370231839408,97715.0109974959,220.53080126550188,2460385.178896564,3692447.7067979826
2025_04_2320,Samuel,Aníbal,Rincón,Álvarez,61,178.21,71.83,O-,ciencias de la computación,3,coleccionar figuras,Fútbol sala,7,Masculino,02,717.386506394465,990.675085961874,,4958.37542980937,74790.36867233671,45.77896980601914,1490378.6997861275,1439730.3882187393
2025_04_2321,Yerson,Valentín,Tapia,Maldonado,65,166.85,55.67,B+,relaciones internacionales,2,meditación,Triatlón,12,Masculino,02,2095.9678892762786,2288.985465767412,2011.4676251410856,11449.927328837059,102273.38653975814,77.372593837186,-505045.4595047711,4203384.705881394
2025_04_2322,Jaime,Héctor,Celis,Calderón,38,172.89,61.44,B-,psicología,4,programación,Crossfit,6,Masculino,02,1932.8945393427484,2028.1112993026145,2047.2349992667814,10145.556496513072,100084.94076485842,255.63382402789642,343812.4643510625,3875933.63518201
2025_04_2323,,Yerson,Fuentes,,34,173.77,65.62,A+,medicina,3,ajedrez,Béisbol,12,Masculino,02,1925.0726186023396,1222.6658439275668,2011.1497229559195,6118.329219637834,98845.94406072437,112.80373502832605,248788.17394061695,3856262.566424317
2025_04_2324,Raúl,Leandro,Beltrán,Alonso,56,176.77,67.01,A-,ingeniería mecánica,6,origami,Taekwondo,5,Masculino,02,1170.8205774853545,871.1443449655,2029.6745555852979,4360.7217248275,84316.64821726602,195.67782827529388,970511.1093980193,2346000.8766955365
2025_04_2325,Aureliano,Hilario,Ortiz,Fuentes,51,165.55,60.63,B+,filosofía,4,yoga,Escalada deportiva,6,Masculino,02,,2434.2935238475447,2008.2723413639528,12176.467619237723,85714.46320080364,115.67650463253037,415303.60044758813,2557804.763607744
2025_04_2326,Alonso,Franco,Escobar,Ladino,74,167.7,66.54,O+,filosofía,2,tocar guitarra,Halterofilia,1,Masculino,02,2021.6256891591045,2751.2055718380807,2013.53065307875,13761.027859190403,100848.43337554458,86.91868159080303,1071519.5888458043,4057011.406177399
2025_04_2327,Miguel,Omar,Navarro,Medina,61,165.23,79.37,AB-,historia,4,cocinar,Capoeira,7,Masculino,02,1966.8975545940723,2684.515101234008,2023.126200588123,13427.57550617004,100041.73710952514,110.68685810404665,-1060618.011606935,3947221.6846943144
2025_04_2328,Héctor,Jaime,Figueroa,Celis,58,163.27,56.51,B-,enfermería,3,pintar,Snowboard,1,Masculino,02,1025.039437807206,836.4582228788215,2008.4393299782741,4187.291114394107,80763.96865549234,195.7831976049147,70703.19046746695,2054265.1667288062
